id,Survived,Sex,Pclass,Fare,Age,SibSp,SibSp>0,Parch>0,Embarked=C,Embarked=None,Embarked=Q,Embarked=S,CabinType=A,CabinType=B,CabinType=C,CabinType=D,CabinType=E,CabinType=F,CabinType=G,CabinType=None,CabinType=T,Sex * Pclass,Sex * Fare,Sex * Age,Sex * SibSp,Sex * SibSp>0,Sex * Parch>0,Sex * Embarked=C,Sex * Embarked=None,Sex * Embarked=Q,Sex * Embarked=S,Sex * CabinType=A,Sex * CabinType=B,Sex * CabinType=C,Sex * CabinType=D,Sex * CabinType=E,Sex * CabinType=F,Sex * CabinType=G,Sex * CabinType=None,Sex * CabinType=T,Pclass * Fare,Pclass * Age,Pclass * SibSp,Pclass * SibSp>0,Pclass * Parch>0,Pclass * Embarked=C,Pclass * Embarked=None,Pclass * Embarked=Q,Pclass * Embarked=S,Pclass * CabinType=A,Pclass * CabinType=B,Pclass * CabinType=C,Pclass * CabinType=D,Pclass * CabinType=E,Pclass * CabinType=F,Pclass * CabinType=G,Pclass * CabinType=None,Pclass * CabinType=T,Fare * Age,Fare * SibSp,Fare * SibSp>0,Fare * Parch>0,Fare * Embarked=C,Fare * Embarked=None,Fare * Embarked=Q,Fare * Embarked=S,Fare * CabinType=A,Fare * CabinType=B,Fare * CabinType=C,Fare * CabinType=D,Fare * CabinType=E,Fare * CabinType=F,Fare * CabinType=G,Fare * CabinType=None,Fare * CabinType=T,Age * SibSp,Age * SibSp>0,Age * Parch>0,Age * Embarked=C,Age * Embarked=None,Age * Embarked=Q,Age * Embarked=S,Age * CabinType=A,Age * CabinType=B,Age * CabinType=C,Age * CabinType=D,Age * CabinType=E,Age * CabinType=F,Age * CabinType=G,Age * CabinType=None,Age * CabinType=T,SibSp * Parch>0,SibSp * Embarked=C,SibSp * Embarked=None,SibSp * Embarked=Q,SibSp * Embarked=S,SibSp * CabinType=A,SibSp * CabinType=B,SibSp * CabinType=C,SibSp * CabinType=D,SibSp * CabinType=E,SibSp * CabinType=F,SibSp * CabinType=G,SibSp * CabinType=None,SibSp * CabinType=T,SibSp>0 * Parch>0,SibSp>0 * Embarked=C,SibSp>0 * Embarked=None,SibSp>0 * Embarked=Q,SibSp>0 * Embarked=S,SibSp>0 * CabinType=A,SibSp>0 * CabinType=B,SibSp>0 * CabinType=C,SibSp>0 * CabinType=D,SibSp>0 * CabinType=E,SibSp>0 * CabinType=F,SibSp>0 * CabinType=G,SibSp>0 * CabinType=None,SibSp>0 * CabinType=T,Parch>0 * Embarked=C,Parch>0 * Embarked=None,Parch>0 * Embarked=Q,Parch>0 * Embarked=S,Parch>0 * CabinType=A,Parch>0 * CabinType=B,Parch>0 * CabinType=C,Parch>0 * CabinType=D,Parch>0 * CabinType=E,Parch>0 * CabinType=F,Parch>0 * CabinType=G,Parch>0 * CabinType=None,Parch>0 * CabinType=T,Embarked=C * CabinType=A,Embarked=C * CabinType=B,Embarked=C * CabinType=C,Embarked=C * CabinType=D,Embarked=C * CabinType=E,Embarked=C * CabinType=F,Embarked=C * CabinType=G,Embarked=C * CabinType=None,Embarked=C * CabinType=T,Embarked=None * CabinType=A,Embarked=None * CabinType=B,Embarked=None * CabinType=C,Embarked=None * CabinType=D,Embarked=None * CabinType=E,Embarked=None * CabinType=F,Embarked=None * CabinType=G,Embarked=None * CabinType=None,Embarked=None * CabinType=T,Embarked=Q * CabinType=A,Embarked=Q * CabinType=B,Embarked=Q * CabinType=C,Embarked=Q * CabinType=D,Embarked=Q * CabinType=E,Embarked=Q * CabinType=F,Embarked=Q * CabinType=G,Embarked=Q * CabinType=None,Embarked=Q * CabinType=T,Embarked=S * CabinType=A,Embarked=S * CabinType=B,Embarked=S * CabinType=C,Embarked=S * CabinType=D,Embarked=S * CabinType=E,Embarked=S * CabinType=F,Embarked=S * CabinType=G,Embarked=S * CabinType=None,Embarked=S * CabinType=T
456,0,0,1,26.55,65.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.55,65.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1725.75,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
457,1,1,1,51.8625,29.69911764705882,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,51.8625,29.69911764705882,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,51.8625,29.69911764705882,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1540.270488970588,51.8625,51.8625,0.0,0.0,0.0,0.0,51.8625,0.0,0.0,0.0,51.8625,0.0,0.0,0.0,0.0,0.0,29.69911764705882,29.69911764705882,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0.0,0.0,29.69911764705882,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458,1,1,2,10.5,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,10.5,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21.0,100.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459,0,0,3,7.75,29.69911764705882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,89.09735294117647,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,230.16816176470584,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460,1,0,1,26.55,48.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.55,48.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1274.4,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
461,0,0,3,8.05,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.150000000000002,102.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,273.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462,0,0,1,38.5,47.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,47.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1809.5,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463,0,0,2,13.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,96.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464,0,0,3,8.05,29.69911764705882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.150000000000002,89.09735294117647,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,239.0778970588235,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465,0,0,3,7.05,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15,114.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,267.9,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466,0,0,2,0.0,29.69911764705882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59.39823529411764,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467,0,0,1,26.55,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.55,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1486.8,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
468,0,0,3,7.725,29.69911764705882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.174999999999997,89.09735294117647,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,229.42568382352937,0.0,0.0,0.0,0.0,0.0,7.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.725,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
469,1,1,3,19.2583,0.75,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,19.2583,0.75,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,57.774899999999995,2.25,6,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,14.443724999999999,38.5166,19.2583,19.2583,19.2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2583,0.0,1.5,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,3,7.25,29.69911764705882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75,89.09735294117647,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,215.31860294117644,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,0,0,3,8.6625,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.987499999999997,114.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,329.175,0.0,0.0,0.0,0.0,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472,1,1,2,27.75,33.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,27.75,33.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,55.5,66.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,915.75,27.75,27.75,27.75,0.0,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,33.0,33.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473,1,1,2,13.7917,23.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,13.7917,23.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27.5834,46.0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,317.20910000000003,0.0,0.0,0.0,13.7917,0.0,0.0,0.0,0.0,0.0,0.0,13.7917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,1,3,9.8375,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,9.8375,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29.512500000000003,66.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,216.425,0.0,0.0,0.0,0.0,0.0,0.0,9.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
475,0,0,1,52.0,29.69911764705882,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,29.69911764705882,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1544.3541176470587,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,29.69911764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
476,0,0,2,21.0,34.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,68.0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,714.0,21.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
477,0,0,3,7.0458,29.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1374,87.0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,204.32819999999998,7.0458,7.0458,0.0,0.0,0.0,0.0,7.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0458,0.0,29.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
478,0,0,3,7.5208,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5624,66.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,165.4576,0.0,0.0,0.0,0.0,0.0,0.0,7.5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
479,1,1,3,12.2875,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,12.2875,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,36.8625,6.0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,24.575,0.0,0.0,12.2875,0.0,0.0,0.0,12.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2875,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
480,0,0,3,46.9,9.0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.7,27.0,15,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,422.09999999999997,234.5,46.9,46.9,0.0,0.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,0.0,45.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
481,0,0,2,0.0,29.69911764705882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59.39823529411764,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69911764705882,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
482,0,0,3,8.05,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.150000000000002,150.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,402.50000000000006,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
483,1,1,3,9.5875,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,9.5875,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28.762500000000003,189.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,604.0125,0.0,0.0,0.0,0.0,0.0,0.0,9.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
